hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B02872,B02872,2021-01-01 00:32:10,2021-01-01 00:33:37,2021-01-01 00:35:38,2021-01-01 00:50:05,113,256,3.79,867,14.01,0.0,0.42,1.24,2.75,,0.0,13.48,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:49:50,2021-01-01 00:51:41,2021-01-01 00:53:41,2021-01-01 01:12:31,256,228,7.88,1130,27.2,0.0,1.08,2.43,0.0,,4.21,20.19,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:05:10,2021-01-01 00:07:47,2021-01-01 00:08:10,2021-01-01 00:49:19,242,95,17.34,2469,47.2,6.12,1.6,4.73,0.0,,0.0,42.63,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:48:47,2021-01-01 00:51:31,2021-01-01 00:53:03,2021-01-01 01:07:07,95,198,3.71,844,12.93,0.0,0.39,1.15,0.0,,0.0,14.01,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:06:16,2021-01-01 00:08:07,2021-01-01 00:10:06,2021-01-01 00:33:09,37,145,4.55,1383,22.89,0.0,0.69,2.03,0.0,,0.0,18.13,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:38:46,2021-01-01 00:48:51,2021-01-01 00:49:25,2021-01-01 01:01:34,157,102,2.19,729,12.91,0.0,0.57,1.15,0.0,,2.82,10.96,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:16:10,2021-01-01 00:20:47,2021-01-01 00:21:13,2021-01-01 00:25:46,216,216,0.82,273,7.12,0.0,0.0,0.0,0.0,,0.0,7.63,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:27:23,2021-01-01 00:28:27,2021-01-01 00:28:54,2021-01-01 00:41:02,216,76,3.76,728,14.04,0.0,0.0,0.0,0.0,,0.0,12.47,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:39:25,2021-01-01 00:44:35,2021-01-01 00:46:09,2021-01-01 01:05:35,76,225,4.4,1166,17.77,0.0,0.0,0.0,0.0,,0.0,16.84,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:06:47,2021-01-01 00:08:34,2021-01-01 00:08:48,2021-01-01 00:16:32,75,238,1.42,464,7.91,0.0,0.24,0.7,2.75,,0.0,6.65,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:18:49,2021-01-01 00:25:39,2021-01-01 00:25:39,2021-01-01 00:37:19,151,244,5.64,700,20.32,0.0,0.61,1.8,0.0,,0.0,15.62,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:36:32,2021-01-01 00:44:48,2021-01-01 00:44:48,2021-01-01 00:57:05,244,69,3.04,737,11.85,0.0,0.36,1.05,0.0,,0.0,10.71,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:49:59,2021-01-01 00:57:26,2021-01-01 00:58:06,2021-01-01 01:14:11,69,20,7.3,965,18.4,0.0,0.55,1.63,0.0,,0.0,17.33,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:05:26,,2021-01-01 00:09:16,2021-01-01 00:40:04,61,42,14.286,1848,42.56,3.05,1.19,3.51,0.0,,0.0,31.33,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:46:50,,2021-01-01 00:51:01,2021-01-01 01:11:27,116,51,12.027,1226,28.71,0.11,0.86,2.56,0.0,,0.0,28.4,N,N,N,N,N
HV0003,B02876,B02876,2021-01-01 00:19:36,2021-01-01 00:19:56,2021-01-01 00:21:57,2021-01-01 00:36:01,74,42,2.36,844,13.0,0.0,0.39,1.15,0.0,,0.0,11.22,N,N, ,N,N
HV0003,B02876,B02876,2021-01-01 00:35:31,2021-01-01 00:37:45,2021-01-01 00:38:04,2021-01-01 01:08:21,42,36,16.54,1817,37.83,6.12,1.32,3.9,0.0,,0.0,35.01,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:24:41,2021-01-01 00:31:00,2021-01-01 00:31:45,2021-01-01 00:54:33,106,89,4.78,1368,21.55,0.0,0.65,1.91,0.0,,0.0,20.7,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:09:05,2021-01-01 00:10:40,2021-01-01 00:12:19,2021-01-01 00:21:23,242,169,3.24,544,11.74,0.0,0.35,1.04,0.0,,0.0,9.54,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:20:46,2021-01-01 00:22:40,2021-01-01 00:24:02,2021-01-01 00:32:41,169,78,1.23,519,8.7,0.0,0.26,0.77,0.0,,0.0,7.11,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:29:08,2021-01-01 00:35:40,2021-01-01 00:37:19,2021-01-01 00:44:50,78,169,1.04,451,7.91,0.0,0.24,0.7,0.0,,0.0,6.8,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:39:44,2021-01-01 00:48:56,2021-01-01 00:50:45,2021-01-01 00:55:11,47,78,0.74,266,10.29,0.0,0.31,0.91,0.0,,0.0,6.81,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:51:07,2021-01-01 00:56:32,2021-01-01 00:57:40,2021-01-01 01:05:42,78,169,1.15,482,8.7,0.0,0.26,0.77,0.0,,0.0,6.81,N,N, ,N,N
HV0003,B02870,B02870,2021-01-01 00:19:00,2021-01-01 00:22:13,2021-01-01 00:23:59,2021-01-01 00:24:09,19,19,0.0,10,-0.86,0.0,0.22,0.64,0.0,,0.0,0.74,N,N, ,N,N
HV0003,B02870,B02870,2021-01-01 00:24:39,2021-01-01 00:25:00,2021-01-01 00:25:20,2021-01-01 00:37:25,19,9,5.44,725,17.25,0.0,0.52,1.53,0.0,,0.0,12.81,N,N, ,N,N
HV0003,B02870,B02870,2021-01-01 00:37:27,2021-01-01 00:42:41,2021-01-01 00:44:41,2021-01-01 01:09:26,98,265,15.62,1485,46.78,0.0,1.4,4.15,0.0,,0.0,36.03,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:14:10,2021-01-01 00:15:32,2021-01-01 00:17:32,2021-01-01 00:34:03,255,225,3.08,991,17.48,0.0,0.59,1.55,0.0,,0.94,14.87,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:34:06,2021-01-01 00:36:52,2021-01-01 00:37:06,2021-01-01 00:42:33,225,225,1.31,327,7.91,0.0,0.24,0.7,0.0,,0.0,8.58,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:39:30,2021-01-01 00:46:49,2021-01-01 00:48:01,2021-01-01 01:16:56,37,227,9.63,1735,26.47,0.0,0.79,2.35,0.0,,0.0,28.32,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:12:55,,2021-01-01 00:18:59,2021-01-01 00:32:30,168,136,5.489,811,18.13,0.0,0.54,1.61,0.0,,0.0,12.88,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:31:42,,2021-01-01 00:37:22,2021-01-01 00:55:04,18,265,7.282,1062,35.75,0.0,1.07,3.17,0.0,,0.0,21.43,N,N,N,N,N
HV0003,B02765,B02765,2020-12-31 23:56:20,2020-12-31 23:58:20,2021-01-01 00:00:21,2021-01-01 00:10:02,247,168,0.99,581,9.97,0.0,0.3,0.88,0.0,,0.0,7.42,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:07:59,2021-01-01 00:09:17,2021-01-01 00:10:22,2021-01-01 00:17:05,79,249,1.06,403,7.91,0.0,0.24,0.7,2.75,,0.0,5.87,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:29:33,2021-01-01 00:32:01,2021-01-01 00:33:01,2021-01-01 01:02:08,158,85,9.49,1747,31.19,0.0,1.12,3.31,2.75,,2.0,25.56,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:06:39,2021-01-01 00:10:13,2021-01-01 00:10:25,2021-01-01 00:29:51,41,7,5.7,1166,17.89,6.12,0.72,2.13,0.0,,0.0,16.76,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:30:04,2021-01-01 00:34:01,2021-01-01 00:34:10,2021-01-01 01:02:23,7,50,5.62,1693,27.16,0.0,0.81,2.41,2.75,,0.0,21.08,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:34:42,,2021-01-01 00:43:41,2021-01-01 00:47:18,198,36,0.622,217,7.16,0.0,0.21,0.64,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:43:16,,2021-01-01 00:50:45,2021-01-01 00:57:53,36,36,0.968,428,7.24,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02395,B02395,2021-01-01 00:09:07,2021-01-01 00:12:32,2021-01-01 00:13:40,2021-01-01 00:30:41,241,3,3.83,1021,15.36,0.0,0.0,0.0,0.0,,0.0,13.64,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:26:01,2021-01-01 00:33:20,2021-01-01 00:33:54,2021-01-01 00:45:43,3,78,2.92,709,11.49,0.0,0.0,0.0,0.0,,0.0,10.03,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:43:27,2021-01-01 00:50:16,2021-01-01 00:50:26,2021-01-01 01:04:11,248,169,4.26,825,15.8,0.0,0.0,0.0,0.0,,0.0,12.48,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:15:51,2021-01-01 00:18:53,2021-01-01 00:20:54,2021-01-01 00:44:42,112,37,3.38,1428,18.88,0.0,0.57,1.68,0.0,,0.0,17.69,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:43:30,2021-01-01 00:49:58,2021-01-01 00:51:00,2021-01-01 01:03:37,36,80,2.48,757,9.67,0.0,0.29,0.86,0.0,,0.0,11.09,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:09:56,,2021-01-01 00:20:00,2021-01-01 00:33:35,180,132,5.7,815,21.97,0.0,0.66,1.95,0.0,,4.92,16.05,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:34:11,,2021-01-01 00:46:21,2021-01-01 00:52:43,203,218,2.279,382,9.14,0.0,0.27,0.81,0.0,,0.0,5.73,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:14:42,,2021-01-01 00:20:07,2021-01-01 00:36:26,68,170,2.019,979,9.28,0.0,0.28,0.82,2.75,,0.0,31.6,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:39:17,,2021-01-01 00:41:52,2021-01-01 00:45:35,137,229,1.02,223,6.38,0.0,0.19,0.57,2.75,,2.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:50:11,,2021-01-01 00:52:40,2021-01-01 01:05:03,137,112,3.564,743,13.55,4.47,0.54,1.6,2.75,,0.0,10.18,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:08:56,,2021-01-01 00:12:31,2021-01-01 00:17:40,82,82,0.966,309,6.5,0.0,0.2,0.58,0.0,,2.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:16:04,,2021-01-01 00:21:13,2021-01-01 00:26:13,82,129,0.697,300,7.68,0.0,0.17,0.5,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02876,B02876,2021-01-01 00:24:42,2021-01-01 00:27:49,2021-01-01 00:29:29,2021-01-01 00:40:34,173,56,1.79,665,8.28,0.0,0.25,0.73,0.0,,0.0,8.06,N,N, ,N,N
HV0003,B02876,B02876,2021-01-01 00:40:44,2021-01-01 00:43:21,2021-01-01 00:44:47,2021-01-01 01:00:12,56,53,5.74,925,18.16,0.0,0.54,1.61,0.0,,0.0,14.59,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:14:10,,2021-01-01 00:18:59,2021-01-01 00:35:19,36,256,3.408,980,15.65,0.0,0.47,1.39,0.0,,0.0,11.98,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:33:41,,2021-01-01 00:38:33,2021-01-01 01:01:39,256,48,6.313,1386,24.31,1.08,0.76,2.25,2.75,,0.0,21.94,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:18:11,,2021-01-01 00:21:08,2021-01-01 00:27:50,89,188,1.186,402,7.23,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01 00:35:54,2021-01-01 00:37:07,2021-01-01 00:39:08,2021-01-01 00:50:18,17,61,2.27,670,11.9,0.0,0.36,1.06,0.0,,0.0,10.62,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:48:34,2021-01-01 00:53:19,2021-01-01 00:55:19,2021-01-01 01:33:06,225,205,10.28,2267,34.67,0.0,1.04,3.08,0.0,,0.0,32.81,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:30:14,2021-01-01 00:31:49,2021-01-01 00:33:43,2021-01-01 00:47:52,255,61,3.62,849,16.72,0.0,0.62,1.49,0.0,,1.88,12.72,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:50:45,,2021-01-01 00:53:10,2021-01-01 01:21:09,114,21,13.764,1679,37.04,2.5,1.12,3.31,2.75,,0.0,29.34,N,N,N,N,N
HV0003,B02512,B02512,2021-01-01 00:15:04,2021-01-01 00:18:08,2021-01-01 00:18:35,2021-01-01 00:26:53,167,42,2.1,498,11.42,0.0,0.34,1.01,0.0,,0.0,8.63,N,N, ,N,N
HV0003,B02512,B02512,2021-01-01 00:28:47,2021-01-01 00:33:39,2021-01-01 00:35:39,2021-01-01 00:42:59,116,116,0.43,440,10.81,0.0,0.32,0.96,0.0,,0.0,9.11,N,N, ,N,N
HV0003,B02512,B02512,2021-01-01 00:39:58,2021-01-01 00:43:35,2021-01-01 00:44:54,2021-01-01 01:15:59,116,132,19.96,1865,43.65,6.12,1.49,4.42,0.0,,0.0,39.77,N,N, ,N,N
